"alb_id";"alb_chr";"alb_start";"alb_end";"alb_strand";"atr_id";"atr_chr";"atr_start";"atr_end";"atr_strand";"gam_id";"gam_chr";"gam_start";"gam_end";"gam_strand";"sin_id";"sin_chr";"sin_start";"sin_end";"sin_strand"
"AALB004037";"3R";123295126;123303508;1;"AATE000564";"3L";175175965;175180940;-1;"AGAP011122";"3L";205499162;205506006;-1;"ASIC019378";"3L";75303878;75304530;1
"AALB004795";"3L";151404154;151406007;-1;"AATE005715";"2L";77000273;77002084;-1;"AGAP005142";"2L";96144559;96147505;1;"ASIC012195";"2L";42724472;42726298;-1
"AALB001148";"2L";69029971;69031302;1;"AATE002000";"2R";20992273;20993643;-1;"AGAP009904";"3R";180203035;180204405;-1;"ASIC014611";"2R";20418106;20419446;1
"AALB006841";"X";1457961;1459316;-1;"AATE017083";"X";13261139;13263544;-1;"AGAP000876";"X";16612688;16613803;1;"ASIC009653";"X";1284953;1285858;-1
"AALB003780";"3R";102590829;102600221;-1;"AATE000860";"3L";169158054;169162534;1;"AGAP012365";"3L";229236334;229240347;-1;"ASIC018025";"3L";78295067;78295314;-1
"AALB004353";"3L";144345873;144350184;-1;"AATE016533";"2L";69107398;69111177;-1;"AGAP005227";"2L";98207910;98210448;1;"ASIC016092";"2L";37263526;37263568;-1
"AALB010827";"3R";121913253;121915286;1;"AATE013483";"3L";170796045;170798056;-1;"AGAP011771";"3L";221227815;221229721;1;"ASIC018327";"3L";76077714;76078314;-1
"AALB005457";"3L";160430043;160431109;-1;"AATE013371";"2L";73075452;73083668;1;"AGAP007547";"2L";133139181;133140719;-1;"ASIC019868";"2L";48811722;48811887;1
"AALB000806";"2L";75212807;75214343;-1;"AATE018144";"2R";28098617;28102880;-1;"AGAP009782";"3R";178283937;178285302;1;"ASIC017231";"2R";22697987;22698352;-1
"AALB003743";"3R";102192933;102194445;1;"AATE000387";"3L";169673769;169675436;-1;"AGAP011913";"3L";222997585;222998949;1;"ASIC018103";"3L";77789832;77790287;1
"AALB001486";"2L";99161206;99162369;-1;"AATE017623";"2R";39862669;39864013;1;"AGAP008110";"3R";140847231;140848545;1;"ASIC017666";"2R";27038106;27039188;1
"AALB008559";"2R";60535224;60540364;-1;"AATE010623";"3R";145688728;145693361;-1;"AGAP004237";"2R";77212770;77216899;-1;"ASIC001586";"3R";59456808;59458671;1
"AALB003129";"2R";49619020;49623727;1;"AATE014249";"3R";137193613;137195473;-1;"AGAP003812";"2R";67977231;67978864;-1;"ASIC002292";"3R";58699602;58699908;1
"AALB007443";"3R";128923569;128924485;1;"AATE001113";"2L";96619792;96621757;1;"AGAP000598";"X";10676545;10677731;-1;"ASIC009666";"X";3596614;3596645;-1
"AALB010385";"3R";114673318;114693141;-1;"AATE013643";"3L";170368072;170372513;-1;"AGAP011827";"3L";221979684;221982470;1;"ASIC018196";"3L";77101925;77101991;1
"AALB005305";"3L";158721553;158724285;1;"AATE007190";"2L";82728329;82731431;1;"AGAP006820";"2L";124559937;124562404;1;"ASIC019595";"2L";50752085;50752453;1
"AALB004540";"3L";147619773;147620908;-1;"AATE006294";"2L";72163708;72165148;-1;"AGAP007370";"2L";131800489;131801690;1;"ASIC019683";"2L";50011507;50011631;1
"AALB009340";"2R";14643671;14648364;-1;"AATE011615";"3R";103982273;103988337;1;"AGAP001235";"2R";26012112;26018595;-1;"ASIC011523";"3R";53095997;53096077;-1
"AALB003702";"X";11926125;11927610;-1;"AATE005771";"X";10938233;10941038;-1;"AGAP000172";"X";2926570;2927601;-1;"ASIC020359";"X";6492829;6493110;1
"AALB009765";"3R";104696893;104698627;1;"AATE019901";"3L";186540619;186543480;1;"AGAP028174";"3L";224784985;224787060;1;"ASIC005097";"3L";65329004;65329841;1
"AALB001960";"2L";91056617;91064524;-1;"AATE012800";"2R";19932416;19948380;1;"AGAP009333";"3R";166536620;166540630;-1;"ASIC006745";"2R";16376686;16376822;1
"AALB004113";"3L";140789332;140800749;1;"AATE001634";"2L";64740170;64750800;1;"AGAP007130";"2L";128798516;128803271;-1;"ASIC018949";"2L";48124155;48124905;1
"AALB004211";"3L";141949459;141952616;1;"AATE008334";"2L";63113123;63116509;-1;"AGAP005551";"2L";102645079;102648132;1;"ASIC018799";"2L";46457181;46457340;-1
"AALB010825";"3R";121882631;121887567;1;"AATE008802";"3L";170823463;170828291;-1;"AGAP011769";"3L";221184808;221189490;1;"ASIC018322";"3L";76105436;76107026;-1
"AALB010280";"3R";113120794;113122304;1;"AATE005557";"3L";183586699;183590176;-1;"AGAP011064";"3L";204250751;204252174;1;"ASIC019471";"3L";74147216;74148484;-1
"AALB003126";"2R";49613526;49614661;1;"AATE017692";"3R";137199698;137200836;-1;"AGAP003816";"2R";67984006;67985048;-1;"ASIC002296";"3R";58708981;58709001;-1
"AALB008346";"2R";40866929;40870538;1;"AATE013803";"3R";137293433;137296200;-1;"AGAP003339";"2R";60548615;60551138;1;"ASIC002285";"3R";58806490;58806540;-1
"AALB004161";"3L";141493182;141500482;1;"AATE021116";"2L";92303513;92326956;-1;"AGAP005715";"2L";105175363;105209567;1;"ASIC016312";"2L";35896522;35896583;-1
"AALB006351";"X";7686604;7699433;1;"AATE014256";"X";11135059;11147086;-1;"AGAP000058";"X";932591;947534;-1;"ASIC020333";"X";6239975;6240166;1
"AALB002984";"2R";46871137;46883482;1;"AATE017004";"3R";159129375;159139063;-1;"AGAP004541";"2R";81721789;81731197;-1;"ASIC021896";"3R";61893274;61893498;1
"AALB007710";"X";9540616;9544752;1;"AATE002626";"X";12177916;12200174;-1;"AGAP000533";"X";9543075;9548481;-1;"ASIC020453";"X";5195538;5196764;1
"AALB003758";"3R";102385273;102386018;-1;"AATE012218";"X";14089634;14090491;1;"AGAP002220";"2R";41958045;41958836;1;"ASIC016965";"X";9913342;9913516;-1
"AALB000047";"2L";89295421;89298394;-1;"AATE009528";"2R";50887945;50890692;1;"AGAP007968";"3R";138411014;138413735;1;"ASIC017617";"2R";25401331;25402150;1
"AALB010819";"3R";121821415;121823859;-1;"AATE017976";"3L";170885282;170887531;1;"AGAP011762";"3L";221093141;221094184;-1;"ASIC018312";"3L";76163707;76164705;1
"AALB000199";"2L";85927454;85929184;1;"AATE007266";"2R";46687794;46693085;1;"AGAP009986";"3R";182268356;182271685;1;"ASIC008631";"2R";29478237;29478280;1
"AALB006578";"X";4786643;4788642;-1;"AATE011836";"X";9849210;9851208;1;"AGAP000448";"X";7854021;7855721;-1;"ASIC006223";"X";8303177;8305012;1
"AALB007687";"X";9277918;9279275;-1;"AATE013974";"X";15548207;15551363;-1;"AGAP000085";"X";1433119;1435719;-1;"ASIC016899";"X";10443890;10443916;1
"AALB009217";"2R";16058301;16059825;-1;"AATE005187";"3R";105158032;105159839;-1;"AGAP001268";"2R";26386795;26388221;-1;"ASIC011495";"3R";54779921;54779943;-1
"AALB002366";"2R";27466922;27475096;-1;"AATE016422";"3R";153719018;153723392;-1;"AGAP003581";"2R";64590044;64591294;-1;"ASIC004625";"3R";57859746;57860653;1
"AALB005386";"3L";159664212;159675956;-1;"AATE018079";"2L";96294332;96296844;1;"AGAP006723";"2L";122954577;122957478;-1;"ASIC019152";"2L";43582314;43582373;-1
"AALB000296";"2L";84403842;84408747;-1;"AATE020826";"2R";38650480;38656287;-1;"AGAP009295";"3R";165924471;165929648;1;"ASIC013840";"2R";21072932;21073035;-1
"AALB000713";"2L";76741706;76744760;-1;"AATE008425";"2R";52197310;52201105;1;"AGAP008511";"3R";146488121;146491329;-1;"ASIC006908";"2R";33059107;33059159;-1
"AALB008766";"2R";57459030;57460365;-1;"AATE014848";"3R";150420616;150422950;1;"AGAP004377";"2R";79753989;79755423;-1;"ASIC021745";"3R";60791663;60792055;-1
"AALB004877";"3L";153155436;153155984;-1;"AATE009197";"X";5044421;5053222;-1;"AGAP001068";"X";22390512;22416767;-1;"ASIC006286";"X";7212543;7213091;1
"AALB005379";"3L";159561484;159562654;-1;"AATE000546";"2L";96414255;96415419;1;"AGAP006719";"2L";122832697;122833870;-1;"ASIC019159";"2L";43471687;43471844;-1
"AALB006856";"X";1280472;1281751;1;"AATE000407";"X";12112899;12115633;-1;"AGAP000808";"X";14828247;14830147;-1;"ASIC020462";"X";5284695;5284759;1
"AALB006902";"X";628287;634247;1;"AATE010473";"X";9857887;9861452;1;"AGAP000258";"X";4908861;4910385;-1;"ASIC006221";"X";8299145;8299373;-1
"AALB001202";"2L";68005165;68013429;-1;"AATE000396";"2R";45715296;45725521;-1;"AGAP009030";"3R";159365634;159372148;-1;"ASIC008589";"2R";28524210;28524383;1
"AALB000057";"2L";89034219;89037730;-1;"AATE017899";"2R";46426560;46430186;1;"AGAP009973";"3R";181994780;181997336;1;"ASIC008668";"2R";29208895;29208921;1
"AALB000979";"2L";72484899;72492226;-1;"AATE013471";"2R";32187114;32188904;1;"AGAP008093";"3R";140533609;140535276;1;"ASIC017692";"2R";26691112;26692905;1
"AALB001286";"2R";63936996;63940755;-1;"AATE001155";"2R";59030669;59034907;1;"AGAP010251";"3R";186678041;186681842;-1;"ASIC013427";"2R";33796649;33796728;1
"AALB001672";"2L";95621355;95624222;1;"AATE003125";"2R";41249500;41252115;-1;"AGAP009138";"3R";162123146;162125788;1;"ASIC015839";"2R";27746793;27748676;-1
"AALB007678";"X";9071301;9072356;-1;"AATE013859";"X";9968941;9970861;1;"AGAP000375";"X";6864349;6866041;1;"ASIC009592";"X";1894804;1894927;-1
"AALB005160";"3L";156669724;156673873;1;"AATE021186";"2L";73542402;73545182;-1;"AGAP007511";"2L";132674982;132677529;1;"ASIC019819";"2L";49239968;49240867;-1
"AALB005268";"3L";158098276;158103016;-1;"AATE016769";"2L";82094632;82099897;-1;"AGAP006782";"2L";123850604;123856461;-1;"ASIC019661";"2L";50174284;50174446;-1
"AALB002036";"2L";90069626;90070405;1;"AATE002149";"2R";31558213;31563767;1;"AGAP008059";"3R";139947049;139952608;1;"ASIC006952";"2R";31992419;31992605;-1
"AALB007098";"3R";128528318;128530524;-1;"AATE002586";"3L";186918080;186923206;-1;"AGAP011732";"3L";220739155;220742022;1;"ASIC005003";"3L";65725768;65726985;-1
"AALB005247";"3L";157832296;157834815;-1;"AATE007694";"2L";83196149;83198938;1;"AGAP028608";"2L";119766622;119769284;-1;"ASIC019538";"2L";51176390;51176460;1
"AALB006515";"X";5642442;5652563;-1;"AATE009672";"X";4539452;4546264;1;"AGAP000236";"X";4442941;4458868;1;"ASIC006362";"X";7858344;7858840;-1
"AALB006820";"X";1694964;1698924;-1;"AATE005851";"X";102783;106938;1;"AGAP000343";"X";5905558;5911115;1;"ASIC004453";"X";4529051;4529101;-1
"AALB006857";"X";1274514;1278265;-1;"AATE015818";"X";810056;814905;-1;"AGAP000982";"X";18824363;18830464;1;"ASIC020418";"X";4965522;4965911;-1
"AALB010401";"3R";114826834;114827857;1;"AATE018953";"3L";186159892;186161559;-1;"AGAP010595";"3L";194690965;194691986;1;"ASIC017914";"3L";79380094;79380193;1
"AALB007673";"X";9048276;9053097;-1;"AATE000200";"X";12385916;12392034;-1;"AGAP001076";"X";22937392;22947129;-1;"ASIC007557";"X";11309164;11309383;-1
"AALB005818";"3L";164587911;164596546;1;"AATE018611";"2L";63195535;63205428;-1;"AGAP005541";"2L";102532631;102541286;1;"ASIC018787";"2L";46545201;46545343;-1
"AALB006437";"X";6380850;6381501;-1;"AATE020940";"X";89512;90500;1;"AGAP000338";"X";5884593;5885346;1;"ASIC016080";"2L";36100581;36101162;-1
"AALB002040";"2L";90010908;90013601;1;"AATE013169";"2R";31499511;31501797;1;"AGAP008053";"3R";139889369;139891654;1;"ASIC006961";"2R";32061706;32061737;-1
"AALB009961";"3R";107515550;107518512;1;"AATE021159";"3L";182539861;182561287;-1;"AGAP012225";"3L";227238829;227240900;-1;"ASIC015406";"3L";70061097;70061555;1
"AALB005171";"3L";156826064;156827740;-1;"AATE016881";"2L";73352527;73354632;1;"AGAP007524";"2L";132864143;132865996;-1;"ASIC019839";"2L";49069562;49070845;1
"AALB009816";"3R";105184069;105186409;-1;"AATE008246";"3L";164515197;164517569;1;"AGAP028723";"3L";213043128;213045823;-1;"ASIC015503";"3L";70865359;70865384;1
"AALB010366";"3R";114572331;114576033;-1;"AATE009106";"3L";170896264;170900610;1;"AGAP011758";"3L";221071354;221074644;-1;"ASIC018309";"3L";76181257;76182329;-1
"AALB006266";"X";8606180;8608054;1;"AATE020619";"X";13822166;13825162;1;"AGAP000856";"X";15786439;15788568;1;"ASIC016938";"X";10190592;10190709;-1
"AALB010234";"3R";112480877;112485475;-1;"AATE010483";"3R";137955603;137961824;1;"AGAP007989";"3R";138847392;138852652;1;"ASIC017072";"X";8971214;8975521;-1
"AALB009986";"3R";107884984;107886802;1;"AATE012361";"3L";185526236;185528448;-1;"AGAP012265";"3L";227656101;227657106;1;"ASIC017860";"3L";79865353;79865917;1
"AALB001585";"2L";97856380;97857496;-1;"AATE008611";"2R";46985946;46987232;-1;"AGAP010004";"3R";182555587;182556410;-1;"ASIC008599";"2R";29796975;29797145;-1
"AALB005020";"3L";155159495;155160022;-1;"AATE014343";"2L";91585692;91586346;-1;"AGAP007042";"2L";127059044;127059827;1;"ASIC018572";"2L";39105395;39105409;1
"AALB015526";"X";1064541;1068150;-1;"AATE006632";"X";10772989;10778514;-1;"AGAP000192";"X";3174285;3178594;1;"ASIC020380";"X";6656506;6656734;1
"AALB004670";"3L";149554894;149556382;-1;"AATE015846";"2L";64969627;64971369;-1;"AGAP006234";"2L";114239822;114241374;1;"ASIC018915";"2L";48364145;48364299;-1
"AALB002986";"2R";46887081;46891354;-1;"AATE001630";"3R";159118533;159126255;1;"AGAP004535";"2R";81712316;81718904;1;"ASIC021899";"3R";61910576;61910585;-1
"AALB001748";"2L";94261589;94266139;-1;"AATE007514";"2R";20387877;20390557;-1;"AGAP008426";"3R";145616774;145619278;1;"ASIC006419";"2R";16813652;16814081;-1
"AALB002367";"2R";27406033;27406976;1;"AATE018633";"3R";153649593;153651224;1;"AGAP002928";"2R";53997848;53998866;1;"ASIC004619";"3R";57928262;57929047;-1
"AALB010411";"3R";115246338;115252353;-1;"AATE009302";"3L";185647892;185648457;1;"AGAP010604";"3L";195242261;195244711;-1;"ASIC017875";"3L";79790906;79791007;-1
"AALB000378";"2L";82965750;82967288;1;"AATE002082";"2R";27766942;27769696;1;"AGAP009807";"3R";178726383;178728000;-1;"ASIC017193";"2R";22334277;22334471;1
"AALB014359";"3R";136510422;136510914;1;"AATE018991";"2L";89479917;89480640;1;"AGAP004964";"2L";92947912;92948643;-1;"ASIC016424";"2L";37930797;37930843;-1
"AALB001135";"2L";69332155;69333296;-1;"AATE006660";"2R";20728205;20729629;1;"AGAP009891";"3R";179893730;179901607;1;"ASIC014556";"2R";20683627;20684136;-1
"AALB002960";"2R";46649691;46650768;-1;"AATE001863";"3R";159365474;159378843;1;"AGAP004572";"2R";81934950;81949791;1;"ASIC021761";"3R";59805965;59806219;-1
"AALB005303";"3L";158709472;158712987;1;"AATE020738";"2L";82714378;82718335;1;"AGAP006818";"2L";124541397;124545403;1;"ASIC019599";"2L";50733200;50733250;1
"AALB009640";"2R";36814247;36815591;1;"AATE016195";"3R";138598801;138610916;1;"AGAP003871";"2R";68978207;69044399;1;"ASIC014037";"3R";58210685;58210704;-1
"AALB005755";"3L";163960526;163965751;-1;"AATE001480";"2L";72218290;72224249;1;"AGAP007382";"2L";131876548;131881712;1;"ASIC019690";"2L";49962551;49962712;-1
"AALB006608";"X";4489367;4495387;-1;"AATE011983";"X";7672987;7676236;-1;"AGAP000046";"X";740684;744542;-1;"ASIC005250";"X";481200;481320;-1
"AALB004737";"3L";150585804;150587667;1;"AATE006602";"2L";102018387;102021058;-1;"AGAP004879";"2L";90551534;90552851;1;"ASIC018586";"2L";41110862;41110982;-1
"AALB004711";"3L";150164747;150167631;1;"AATE017838";"2L";77389207;77391680;-1;"AGAP005922";"2L";109358115;109360093;-1;"ASIC012240";"2L";43129182;43129212;1
"AALB004031";"3R";123407256;123408249;1;"AATE016537";"3L";175060990;175061904;-1;"AGAP011117";"3L";205392714;205393697;-1;"ASIC019392";"3L";75420510;75421358;1
"AALB002757";"2R";57110537;57113936;-1;"AATE007955";"2R";54859487;54863133;-1;"AGAP011677";"3L";219389723;219392701;-1;"ASIC005024";"3L";64473859;64474922;1
"AALB006913";"X";497670;499463;-1;"AATE011756";"X";10061485;10063145;-1;"AGAP001675";"2R";32110432;32111998;1;"ASIC009602";"X";1815030;1815508;1
"AALB009208";"2R";16110807;16112431;1;"AATE001472";"3R";105212471;105216996;1;"AGAP001278";"2R";26449834;26451569;1;"ASIC011508";"3R";54832563;54832681;1
"AALB008349";"2R";40848952;40852982;1;"AATE019535";"3R";137311927;137314516;-1;"AGAP003335";"2R";60435092;60530597;1;"ASIC002290";"3R";58830979;58831150;1
"AALB004219";"3L";141997135;141998609;1;"AATE005704";"2L";63060931;63062631;-1;"AGAP005561";"2L";102718229;102720003;1;"ASIC018811";"2L";46404271;46404307;-1
"AALB002687";"2R";22473623;22475749;1;"AATE004350";"3R";108552217;108562071;1;"AGAP001345";"2R";27616988;27619114;1;"ASIC008254";"3R";56770205;56770404;-1
"AALB010327";"3R";113940745;113942108;-1;"AATE016649";"3L";168158310;168160135;-1;"AGAP011690";"3L";219522155;219523903;-1;"ASIC005075";"3L";65052125;65052160;-1
"AALB004975";"3L";154272342;154276636;1;"AATE007060";"2L";83964119;83968250;1;"AGAP005044";"2L";94459535;94463792;-1;"ASIC019221";"2L";45313593;45313701;-1
"AALB005284";"3L";158540796;158543471;-1;"AATE007224";"2L";82524517;82525905;-1;"AGAP006802";"2L";124340653;124342008;-1;"ASIC019626";"2L";50552856;50552976;-1
"AALB002012";"2L";90406724;90409698;-1;"AATE012457";"2R";54431444;54434542;1;"AGAP008620";"3R";148738707;148741507;-1;"ASIC017270";"2R";21499440;21499576;1
"AALB006161";"3L";168993366;168995073;-1;"AATE014538";"2L";95654804;95656414;-1;"AGAP005130";"2L";96012505;96014349;1;"ASIC019047";"2L";44248071;44248146;1
"AALB015544";"3L";148421976;148423914;1;"AATE009097";"2L";83947655;83949365;1;"AGAP004909";"2L";91487864;91489562;1;"ASIC019214";"2L";45332534;45332664;-1
"AALB002023";"2L";90340758;90344806;1;"AATE015215";"2R";31840410;31852740;1;"AGAP008080";"3R";140243622;140249697;1;"ASIC006914";"2R";31653873;31653896;-1
"AALB001630";"2L";96916732;96918614;1;"AATE010916";"2R";18346129;18348956;-1;"AGAP009472";"3R";169041159;169043541;1;"ASIC007323";"2R";14843566;14844156;-1
"AALB015542";"3R";102325425;102326376;-1;"AATE006047";"3L";169514379;169515365;1;"AGAP011919";"3L";223245104;223246020;-1;"ASIC018087";"3L";77957601;77958095;-1
"AALB000322";"2L";83929145;83930179;-1;"AATE012717";"2R";51171289;51172924;1;"AGAP007979";"3R";138660688;138661739;1;"ASIC013622";"2R";30918269;30918730;1
"AALB006469";"X";6066196;6075516;-1;"AATE002246";"X";2028585;2041909;-1;"AGAP000747";"X";13683500;13699672;1;"ASIC009526";"X";2533318;2533375;1
"AALB001592";"2L";97764913;97765737;1;"AATE010921";"2R";46884148;46884972;1;"AGAP009997";"3R";182449799;182450623;1;"ASIC008613";"2R";29678434;29679258;1
"AALB006813";"X";1778731;1793315;-1;"AATE011319";"X";14032199;14036746;1;"AGAP000863";"X";16012846;16027418;1;"ASIC016960";"X";9980959;9981005;-1
"AALB006642";"X";4103385;4107416;1;"AATE015566";"X";11250406;11257748;-1;"AGAP000066";"X";1026072;1029625;-1;"ASIC020320";"X";6148528;6149065;1
"AALB009325";"2R";14880939;14887201;1;"AATE010973";"3R";103754139;103760475;-1;"AGAP001255";"2R";26300448;26307616;1;"ASIC011549";"3R";53316084;53316642;1
"AALB005157";"3L";156661186;156662708;-1;"AATE009270";"2L";73556885;73558831;1;"AGAP007506";"2L";132665445;132666959;-1;"ASIC019814";"2L";49250275;49251127;1
"AALB006517";"X";5611595;5613669;1;"AATE013154";"X";4571760;4577621;-1;"AGAP000238";"X";4494266;4496105;-1;"ASIC006356";"X";7824713;7824808;1
"AALB007288";"3L";136766861;136771722;1;"AATE014126";"2L";101582988;101591778;-1;"AGAP005075";"2L";95315272;95324241;1;"ASIC018623";"2L";40770312;40770359;-1
"AALB006854";"X";1295300;1296834;-1;"AATE014005";"X";12053212;12054714;1;"AGAP000806";"X";14770308;14771754;1;"ASIC020464";"X";5341015;5341139;-1
"AALB000983";"2L";72301874;72304145;1;"AATE018938";"2R";39660474;39663093;-1;"AGAP008096";"3R";140656302;140658522;-1;"ASIC017675";"2R";26829195;26829367;1
"AALB010136";"3R";110704604;110709421;1;"AATE007104";"3L";171736862;171741759;-1;"AGAP012058";"3L";225293868;225295229;1;"ASIC018273";"3L";76527206;76527340;1
"AALB004104";"3L";140416763;140423761;-1;"AATE001640";"2L";64392063;64400295;-1;"AGAP007137";"2L";129192454;129221865;1;"ASIC018676";"2L";47785029;47785310;1
"AALB010363";"3R";114554692;114566169;-1;"AATE012014";"3L";174015083;174028735;-1;"AGAP011705";"3L";219806765;219828817;1;"ASIC014504";"3L";73138916;73139128;1
"AALB005833";"3L";164813745;164814351;1;"AATE010516";"2L";94863054;94863674;1;"AGAP006172";"2L";113324219;113324778;1;"ASIC019267";"2L";44989500;44989623;-1
"AALB003719";"3R";102026873;102029030;1;"AATE002254";"3L";171300490;171303201;1;"AGAP012391";"3L";229813064;229815348;1;"ASIC018212";"3L";76916879;76917754;-1
"AALB006091";"3L";168029800;168036027;1;"AATE010650";"2L";69492444;69496034;1;"AGAP005053";"2L";94502033;94505445;-1;"ASIC016156";"2L";36734079;36734144;-1
"AALB004545";"3L";147658512;147661925;1;"AATE021036";"2L";72204674;72206329;1;"AGAP009985";"3R";182263391;182264693;-1;"ASIC019686";"2L";49973612;49973705;-1
"AALB001743";"2L";94293010;94297718;1;"AATE014276";"2R";20420025;20427454;1;"AGAP008418";"3R";145573827;145578612;1;"ASIC006425";"2R";16843796;16843846;1
"AALB004835";"3L";152333506;152336884;1;"AATE005578";"2L";71368274;71372753;-1;"AGAP006635";"2L";120924928;120929468;-1;"ASIC019878";"2L";52278434;52278893;-1
"AALB009348";"2R";14565865;14569293;1;"AATE003997";"3R";104075798;104080827;-1;"AGAP001229";"2R";25907683;25912677;1;"ASIC011480";"3R";53010707;53010874;-1
"AALB002727";"2R";21961793;21963010;1;"AATE009388";"3R";108004923;108006940;1;"AGAP001930";"2R";36644171;36646967;1;"ASIC008192";"3R";56244337;56245569;1
"AALB006193";"3L";169483992;169486163;1;"AATE021024";"2L";96011615;96013693;-1;"AGAP028400";"2L";123324946;123328694;-1;"ASIC019095";"2L";43883773;43885413;1
"AALB000728";"2L";76599383;76601991;-1;"AATE004063";"2R";49057992;49060599;1;"AGAP009615";"3R";172029432;172031908;1;"ASIC006885";"2R";32920874;32920902;-1
"AALB002706";"2R";22311489;22312803;1;"AATE015992";"3R";108364631;108373724;1;"AGAP001953";"2R";37047644;37049015;1;"ASIC008226";"3R";56598719;56599000;1
