alb_ID alb_chr alb_start alb_length alb_strand atr_scf atr_start atr_length atr_strand gam_chr gam_start gam_length gam_strand
AALB010471 3R 116041351 849 -1 3L 174778811 28918 1 3L 205149259 24124 1
AALB003383 2R 54886492 9058 -1 3R 138095127 12293 -1 2R 61679508 10597 1
AALB004570 3L 148205337 3885 1 2L 66670194 4350 -1 2L 110971365 4277 1
AALB004262 3L 143007532 470 -1 2L 62553326 682 1 2L 125502415 679 1
AALB000498 2L 80801426 2922 -1 2R 53274221 3138 -1 3R 171130347 2230 1
AALB006011 3L 167001858 773 -1 2L 81984104 7045 1 2L 123573279 5219 1
AALB002283 2R 31478657 2003 -1 3R 114615835 1977 -1 2R 51314159 18572 1
AALB005399 3L 159701886 1248 1 2L 74730315 1364 -1 2L 133849127 1215 1
AALB004428 3L 145596789 5523 1 2L 66368287 5258 1 2L 111310674 54426 -1
AALB008904 2R 20209073 3238 -1 3R 113676054 4774 -1 2R 52223573 3910 1
AALB002027 2L 90215124 3036 -1 2R 31720769 4548 -1 3R 139960846 5642 -1
AALB008810 2R 21667875 13920 1 3R 107727554 16015 1 2R 36330507 12839 1
AALB007309 3L 136944957 4449 -1 2L 90367623 9670 1 2L 91722570 4446 -1
AALB010313 3R 113823163 2434 1 3L 167863474 2415 1 3L 219222453 2221 1
AALB010407 3R 115169264 715 -1 3L 181692055 646 1 3L 229018951 747 -1
AALB002621 2R 23359218 1619 -1 3R 121453049 2518 -1 2R 39585792 1795 -1
AALB002007 2L 90477836 801 1 2R 54513469 1453 1 3R 148499922 1001 -1
AALB001489 2L 99151102 7355 -1 2R 39866004 2805 1 3R 140696564 2348 1
AALB002236 2R 32007778 2431 1 3R 107209793 3190 -1 2R 35762772 2402 -1
AALB008980 2R 19462808 7093 -1 3R 113180751 752 -1 2R 52559067 520 1
AALB000183 2L 86078190 2692 -1 2R 23315671 2623 -1 3R 142041406 15711 -1
AALB008749 2R 57577955 17291 1 3R 129770448 20796 -1 2R 31864935 12660 -1
AALB008809 2R 21684376 3688 1 3R 107745016 1978 1 2R 36347701 1876 1
AALB004082 3L 139939386 1908 1 2L 64050684 2170 1 2L 115091358 2265 1
AALB015645 2R 48351730 1425 1 3R 154860907 3366 1 2R 56681417 1527 -1
AALB000340 2L 83598046 50254 -1 2R 51554178 7662 1 3R 138806805 30015 1
AALB003677 2R 50888297 928 1 3R 148103265 1096 1 2R 41948747 1117 1
AALB002589 2R 24091314 2636 -1 3R 127761673 3057 1 2R 60993691 1011 1
AALB001691 2L 94956108 11565 -1 2R 41948982 1528 1 3R 161054802 960 -1
AALB001005 2L 72008312 422 -1 2R 26416573 675 1 3R 145117500 407 1
AALB008444 2R 38923859 1058 1 3R 116111818 1952 -1 2R 50041372 1094 1
AALB010760 3R 120900289 2853 -1 3L 184258846 3817 1 3L 225966613 4338 1
AALB002291 2R 31250994 2233 1 3R 114368591 2484 1 2R 51573472 2781 -1
AALB010163 3R 111468419 2120 -1 3L 192913837 2795 -1 3L 197093294 2171 1
AALB002725 2R 22055588 1071 1 3R 108111580 2033 1 2R 36754151 1037 1
AALB008013 2L 66497170 2210 1 2R 48160002 2240 1 3R 135685732 1999 1
AALB000839 2L 74851869 472 1 2R 50849928 23950 1 3R 138222270 19197 1
AALB007477 3R 134653331 4986 1 2R 60776154 6894 1 2L 87757541 4993 1
AALB004607 3L 148616108 4827 -1 2L 85834871 2748 1 2L 103339394 3146 -1
AALB010462 3R 115965032 1483 -1 3L 180673411 2679 -1 3L 228022370 1244 1
AALB006154 3L 168815935 2261 1 2L 95521915 13291 1 2L 111606179 2807 1
AALB004148 3L 141133355 6383 -1 2L 94151482 1615 -1 2L 116006579 1603 1
AALB009175 2R 16750639 1938 -1 3R 105869566 1998 -1 2R 46701409 1674 1
AALB000956 2L 72978328 1786 1 2R 37527143 12807 1 3R 150543813 10553 -1
AALB004620 3L 148700103 1849 1 2L 97536842 1849 1 2L 103456140 2222 1
AALB010009 3R 108136316 4117 1 3L 168649042 4766 1 3L 225556270 452 1
AALB004295 3L 143372070 6457 -1 2L 67077208 8225 1 2L 110438628 26946 -1
AALB002993 2R 46954846 10172 -1 3R 159036560 9737 1 2R 81609999 33684 1
AALB001521 2L 98872380 1821 1 2R 40288240 912 -1 3R 141122569 1592 -1
AALB005800 3L 164417316 598 -1 2L 67939727 792 -1 2L 109490698 871 1
AALB005258 3L 157864511 503 -1 2L 83114667 742 1 2L 119728876 695 -1
AALB010773 3R 121159287 3349 1 3L 183953919 3089 -1 3L 205651624 3720 1
AALB006975 3R 126297392 5519 -1 2R 50468242 5553 1 3L 201316886 5759 -1
AALB003234 3L 139153136 1099 -1 2L 68927096 1338 -1 2L 114112996 1481 -1
AALB009517 2R 12616772 23671 -1 3R 125308063 32923 -1 2R 58660327 23440 -1
AALB002710 2R 22292240 5991 -1 3R 108350227 5993 -1 2R 37023036 5643 -1
AALB007296 3L 136798076 1744 1 2L 89207277 9607 1 2L 93179529 2814 -1
AALB005133 3L 156429440 1171 -1 2L 73712082 1334 1 2L 132336532 1221 -1
AALB000355 2L 83421992 3155 -1 2R 35477173 3590 1 3R 162910657 2687 -1
AALB001583 2L 97859212 8220 1 2R 46989263 2449 1 3R 182411128 1993 1
AALB008671 2R 58876769 6605 -1 3R 116323057 9160 1 2R 49813214 3705 -1
AALB001508 2L 99015053 2171 -1 2R 40083785 2168 1 3R 140916038 2445 1
AALB010443 3R 115595109 1703 1 3L 163653797 1815 -1 3L 198667016 3408 1
AALB008231 2R 42601715 1790 -1 3R 119066290 23529 1 2R 47078324 1673 -1
AALB009615 2R 36576899 4941 1 3R 156868423 1991 -1 2R 38974057 2092 1
AALB003122 2R 49587083 4618 1 3R 137228516 4103 -1 2R 68011555 2884 -1
AALB005210 3L 157301875 1256 -1 2L 80741359 2666 -1 2L 101589368 1832 1
AALB001766 2L 94016225 704 1 2R 20114977 1586 1 3R 166133973 1724 -1
AALB007148 2R 29945988 534 1 3R 154474262 15243 -1 2R 37657899 922 1
AALB015478 2R 12671447 1556 1 3R 125393027 1967 1 2R 58753189 1676 1
AALB000133 2L 87509137 3664 1 2R 29895135 17641 -1 3R 174050805 5172 1
AALB008077 2R 45022426 2618 1 3R 130810874 5849 -1 2R 32698532 2985 -1
AALB005121 3L 156284157 1914 -1 2L 73857874 1094 1 2L 132161881 1073 -1
AALB001527 2L 98833954 3925 1 2R 49438791 56487 1 3R 154077226 4777 1
AALB009080 2R 17873600 498 1 3R 122213037 1151 -1 2R 40300304 1275 -1
AALB001183 2L 68381241 15314 1 2R 46057965 18567 1 3R 153360244 34367 -1
AALB009804 3R 105059409 458 -1 3L 164521369 416 1 3L 212712367 407 -1
AALB009842 3R 105520905 3391 -1 3L 193687559 3797 1 3L 192987389 3548 -1
AALB003729 3R 102066474 1261 -1 3L 169652833 3613 1 3L 222618523 2283 -1
AALB007479 3R 134606678 3764 -1 2R 60664562 2510 1 2L 87980871 2404 -1
AALB015551 3R 102478373 10219 -1 3L 169124563 12570 1 3L 223371007 2565 -1
AALB007425 3R 129012578 2437 -1 3L 192173005 3029 1 3L 208529896 966 -1
AALB008207 2R 43017093 9683 1 3R 118597629 12633 -1 2R 47520781 5642 1
AALB003022 2R 47638989 4438 1 3R 113500180 15942 1 2R 66971975 2430 1
AALB008578 2R 60309469 1849 -1 3R 112468148 1270 1 2R 33190870 1487 1
AALB002200 2R 32890731 7373 -1 3R 106455320 5117 1 2R 34864134 5827 1
AALB004309 3L 143619904 3037 1 2L 99945803 3938 -1 2L 89947348 2490 -1
AALB006024 3L 167269545 1517 1 2L 81672060 1490 -1 2L 100961794 1822 -1
AALB000077 2L 88800003 1334 1 2R 36133232 4680 1 3R 152396095 3774 -1
AALB005949 3L 166144589 9148 1 2L 80255400 1989 1 2L 128535178 1811 1
AALB002807 2R 61659540 1805 -1 3R 156159971 2565 -1 2R 62440342 2201 1
AALB003090 2R 48847764 8454 -1 3R 140958668 3285 -1 2R 68595449 2942 1
AALB001120 2L 69592484 5334 1 2R 52653903 13116 1 3R 141395917 4770 1
AALB008271 2R 41923286 2709 -1 3R 160357622 1913 -1 2R 82927660 2842 -1
AALB001809 2L 93264188 1959 1 2R 50264152 2135 -1 3R 155095826 2045 -1
AALB005077 3L 155885918 491 -1 2L 69858129 2138 -1 2L 105442470 18838 -1
AALB005416 3L 159899413 8275 1 2L 72699021 16456 1 2L 134556983 5924 1
AALB004424 3L 145478922 4471 1 2L 66256355 5035 1 2L 111444386 4637 -1
AALB014904 3R 105958415 626 1 3L 182914245 1040 1 3L 195359400 1301 1
AALB000317 2L 83941348 5093 -1 2R 51151111 3200 1 3R 138490104 1726 1
AALB000840 2L 74828406 1499 1 2R 50839991 1487 1 3R 138214009 1778 1
AALB007439 3R 128935038 1284 -1 3L 172187813 3962 1 3L 214859620 2615 1
AALB015652 3R 109400892 1986 1 3L 181110442 2260 -1 3L 227771618 815 1
AALB004345 3L 144176999 3991 1 2L 99085448 4477 -1 2L 98165613 3978 -1
AALB010159 3R 111365287 13756 -1 3L 192765509 31273 -1 3L 197303245 33326 1
AALB008520 2R 61126158 836 1 3R 141000365 716 1 2R 68550469 1244 -1
AALB004956 3L 154083362 2308 1 2L 86321001 3002 -1 2L 99918780 2333 1
AALB005170 3L 156729066 18847 1 2L 73355424 33505 -1 2L 132658865 37600 1
AALB008869 2R 20859099 5400 1 3R 123819800 6927 -1 2R 59441268 2724 1
AALB008529 2R 61035929 1506 1 3R 143164178 12390 -1 2R 65227027 22214 -1
AALB009075 2R 17917492 11064 1 3R 122158724 13466 -1 2R 40241854 41896 -1
AALB005746 3L 163794625 11197 -1 2L 68138041 11071 1 2L 107577738 17171 -1
AALB001461 2L 99529126 18540 -1 2R 38755139 19526 -1 3R 165634478 15385 1
AALB003202 3L 138303068 4582 -1 2L 76187742 2086 1 2L 96919604 3523 -1
AALB003928 2R 38443611 6780 -1 3R 152306701 4668 -1 2R 56453771 32755 1
AALB009945 3R 107279756 887 -1 3L 177283382 890 1 3L 223816654 887 -1
AALB008049 2L 67343793 751 -1 2R 45180156 1141 -1 3R 158601016 857 -1
AALB007177 2R 29631436 872 1 3R 109938038 2593 -1 2R 45214602 950 -1
AALB001516 2L 98906745 2693 -1 2R 40246078 1238 1 3R 141076782 1121 1
AALB003082 2R 48670562 267 -1 3R 140750055 516 -1 2R 68810381 488 1
AALB000784 2L 75766399 2046 1 2R 28665650 2174 1 3R 177253116 2048 -1
AALB015756 3L 157327519 51412 1 2L 80813050 32537 -1 2L 101532910 33270 1
AALB005473 3L 160496443 10410 1 2L 85444595 7649 -1 2L 130862319 6856 -1
AALB007893 2L 64802389 3233 -1 2R 59035659 4165 1 3R 186516591 3518 -1
AALB010778 3R 121249983 1882 1 3L 183819301 2703 -1 3L 205749051 587 1
AALB010867 2R 61357796 557 1 3R 141230982 1715 1 2R 66066304 1325 -1
AALB004117 3L 140759626 804 1 2L 64787100 2535 1 2L 128585807 22053 -1
AALB005134 3L 156431396 13621 1 2L 73697889 14082 -1 2L 132345120 3663 1
AALB002228 2R 32251930 4076 1 3R 107016268 4533 -1 2R 35531115 3687 -1
AALB007294 3L 136781255 1443 -1 2L 89149259 1743 -1 2L 93245947 1494 1
AALB010229 3R 112455912 3031 1 3L 176738805 4062 1 3L 194282207 23592 1
AALB009090 2R 17821766 384 -1 3R 122281745 620 1 2R 54768734 579 1
AALB003572 2R 52442576 3367 1 3R 139518925 5678 1 2R 79324188 4440 1
AALB008259 2R 42246288 5279 1 3R 149094045 11108 1 2R 39160834 30290 -1
AALB007503 3R 134428407 5374 1 2R 60340697 11247 -1 2L 88507790 9168 -1
AALB001500 2L 99071704 1516 1 2R 40007446 22617 -1 3R 140840196 26252 -1
AALB008959 2R 19745243 1299 1 3R 115688746 1399 -1 2R 50500384 1388 1
AALB015577 2L 74925632 1413 1 2R 27783060 7291 1 3R 178536112 1340 -1
AALB000872 2L 74541960 1946 -1 2R 55658626 1983 -1 3R 182913781 1334 -1
AALB003167 2R 50340785 7979 1 3R 136376098 10050 -1 2R 80439582 6713 -1
AALB003161 2R 50130066 263 1 3R 136612966 11291 -1 2R 80632577 411 -1
AALB006959 3R 126170629 1409 1 3L 197563012 2004 -1 3L 200437836 2169 -1
AALB001020 2L 71705288 2501 1 2R 26765030 2716 -1 3R 164067690 2380 -1
AALB004232 3L 142191421 392 -1 2L 78643260 715 1 2L 126097173 694 -1
AALB015498 2R 60983544 33514 1 3R 143203550 12989 -1 2R 65259862 34413 -1
AALB000095 2L 88326134 1454 1 2R 28880703 1415 -1 3R 176992585 1409 1
AALB007414 3R 129092274 2140 -1 3L 192064348 2505 1 3L 208640414 4151 -1
AALB009329 2R 14859890 3126 -1 3R 103775528 1337 1 2R 26283819 986 -1
AALB000040 2L 89320079 3580 1 2R 52370778 2922 1 3R 141164391 3255 1
AALB010755 3R 120857719 859 -1 3L 174587191 4310 -1 3L 204954567 4021 -1
AALB002611 2R 23673835 5755 -1 3R 121852013 3643 -1 2R 39966299 25232 -1
AALB001506 2L 99019793 1538 -1 2R 40081401 1604 -1 3R 140912486 1823 -1
AALB008457 2R 38692999 1826 -1 3R 112457953 1945 1 2R 33179939 2110 1
AALB009173 2R 16754375 1190 -1 3R 105873210 1560 -1 2R 46698199 1553 1
AALB000811 2L 75188847 4245 -1 2R 28073021 2606 -1 3R 178156272 3629 1
AALB002398 2R 26729516 7948 1 3R 122979986 14980 -1 2R 55439874 13589 -1
AALB008187 2R 43152076 4267 -1 3R 153760417 3749 -1 2R 64627182 2122 -1
AALB004147 3L 141123670 7925 -1 2L 94147019 2527 -1 2L 116010731 2302 1
AALB000524 2L 80478650 2976 1 2R 52890704 3466 1 3R 171585832 2843 -1
AALB004588 3L 148346529 2273 -1 2L 83949369 2473 -1 2L 91327042 1575 -1
AALB003952 3R 124705086 7426 1 3L 190867219 10104 -1 3L 210966233 193852 -1
AALB008604 2R 59938907 12014 -1 3R 157103827 4937 1 2R 42840787 4373 1
AALB003557 2R 52562103 3003 -1 3R 158884837 8010 -1 2R 81416953 67188 -1
AALB010635 3R 118811728 15707 1 3L 187518369 7531 1 3L 200054020 3729 1
AALB006063 3L 167536171 463 -1 2L 81292706 1161 1 2L 100977336 823 -1
AALB000224 2L 85527509 9181 1 2R 32435447 22309 -1 3R 147952612 28108 1
AALB009646 2R 36871035 7224 1 3R 148523675 7720 -1 2R 42339439 6721 1
AALB008355 2R 40691292 10468 1 3R 160047525 9027 1 2R 82601124 7219 1
AALB000590 2L 78659822 3671 1 X 1179006 4632 1 X 11356530 7348 -1
AALB001811 2L 93255166 6115 1 2R 50269321 1248 -1 3R 155100964 1141 -1
AALB007057 3R 127930932 1510 -1 3L 179117707 1828 1 3L 206068362 1815 1
AALB007416 3R 129066068 5995 -1 3L 192087570 10841 1 3L 208609704 4248 -1
AALB005458 3L 160364530 1707 -1 2L 73068915 1990 1 2L 132988863 14575 -1
AALB001194 2L 68054899 5185 -1 2R 45769304 6688 -1 3R 153956080 3722 1
AALB002996 2R 46998740 2004 1 3R 111252619 1426 1 2R 28304518 1653 -1
AALB004796 3L 151332344 2346 -1 2L 92236141 20384 1 2L 105106768 14356 -1
AALB000032 2L 89400886 1757 -1 2R 52495412 3625 -1 3R 141268457 1730 -1
AALB008239 2R 42503658 3222 1 3R 119164499 17026 -1 2R 46972788 4923 1
AALB009282 2R 15467129 4515 1 3R 135059171 9004 1 2R 64823084 7238 -1
AALB008543 2R 60883868 7849 -1 3R 145976449 9140 -1 2R 77530239 40544 -1
AALB002197 2R 32902143 868 1 3R 154570707 1141 1 2R 37572741 1197 -1
AALB004474 3L 146473312 11553 1 2L 91887405 21527 1 2L 106461536 23514 -1
AALB003394 2R 54844236 7866 -1 3R 138046013 11981 -1 2R 61737188 11050 1
AALB004284 3L 143130789 808 1 2L 67308000 945 -1 2L 110167391 564 1
AALB008430 2R 39208686 7020 -1 3R 146272481 5127 1 2R 54386939 4719 1
AALB001211 2L 67546785 4283 -1 2R 45308256 4148 -1 3R 159027268 13535 1
AALB009159 2R 16957920 12170 -1 3R 111632122 10737 1 2R 30000812 11880 -1
AALB002901 2R 62650444 1288 -1 3R 160757704 988 -1 2R 83986760 42612 -1
AALB009461 2R 13235210 8554 -1 3R 126196521 7145 -1 2R 75482936 5820 -1
AALB004981 3L 154265127 5641 -1 2L 69769028 51011 1 2L 91660796 6037 1
AALB005953 3L 166178204 6046 1 2L 80287862 3391 1 2L 102173095 3243 -1
AALB010330 3R 113998001 6476 -1 3L 168048049 9816 -1 3L 212645763 25722 1
AALB015547 2R 13663773 14273 1 3R 104978984 5353 -1 2R 24934784 5428 1
AALB014329 2R 56489134 1545 1 3R 142145876 2084 1 2R 73353760 1647 -1
AALB009086 2R 17833899 2441 -1 3R 122266488 2463 1 2R 40346414 2120 1
AALB001634 2L 96857135 6245 1 2R 18401599 7641 -1 3R 168808855 7481 1
AALB002333 2R 27833599 3639 -1 3R 140450216 3635 -1 2R 74011849 1650 -1
AALB001485 2L 99164058 2800 1 2R 39858561 1641 -1 3R 140684451 1526 -1
AALB004569 3L 148195426 1337 -1 2L 66675102 10430 1 2L 110959682 10259 -1
AALB007903 2L 64971799 2036 -1 2R 56949871 6618 1 3R 184445290 11246 1
AALB004144 3L 141098030 3589 -1 2L 92861709 4066 -1 2L 109376012 3620 -1
AALB004198 3L 141758646 770 1 2L 86826991 725 -1 2L 95753309 933 1
AALB010506 3R 116920659 6967 -1 3L 180448621 5959 -1 3L 228083924 23312 1
AALB009497 2R 12836878 4455 -1 3R 125653444 4551 -1 2R 59051593 4162 -1
AALB003806 3R 102854478 3440 -1 3L 171229287 6561 1 3L 229714902 3543 -1
AALB009291 2R 15366539 4671 -1 3R 134945193 4336 -1 2R 39402710 5130 -1
AALB000141 2L 87141180 3969 -1 2R 30315886 4395 1 3R 160286030 1509 1
AALB004268 3L 143038547 889 -1 2L 67402036 1703 1 2L 110075481 1374 -1
AALB004463 3L 146153680 1881 1 2L 68769790 1814 1 2L 106867571 1764 -1
AALB003566 2R 52496510 3316 1 3R 158807850 4317 1 2R 81348637 3544 1
AALB008953 2R 19786530 1914 1 3R 115644770 3277 -1 2R 50541288 3290 1
AALB014493 3L 159409160 2967 -1 2L 96499185 3753 1 2L 122523980 2947 -1
AALB009833 3R 105401148 1750 1 3L 193946161 1715 -1 3L 196968607 1524 -1
AALB007396 3R 129275700 2094 1 3L 191859958 6896 -1 3L 208894118 7177 1
AALB005984 3L 166565091 1661 -1 2L 72328339 1777 1 2L 131797899 1603 -1
AALB004781 3L 151147188 5176 -1 2L 77745142 5727 -1 2L 108776719 5248 1
AALB009668 2R 37177102 7724 -1 3R 148122904 16256 1 2R 41978237 8100 1
AALB007595 3R 131082783 1334 -1 3L 196615551 2497 1 3L 191265325 2330 -1
AALB007943 2L 65523192 6376 -1 2R 56166542 2641 1 3R 183535268 1043 1
AALB009391 2R 14100541 877 -1 3R 104520225 1643 1 2R 25288480 135305 -1
AALB008639 2R 59326696 1295 1 3R 149909214 1256 1 2R 74971356 1328 1
AALB003783 3R 102609522 2677 -1 3L 168972741 2910 1 3L 229101300 2057 -1
AALB010328 3R 113945363 15103 -1 3L 167994574 26999 -1 3L 219373292 6858 -1
AALB005478 3L 160516884 1458 1 2L 85433305 1470 -1 2L 130852693 763 -1
AALB007569 3R 130642214 3908 1 3L 197559170 3839 1 3L 190971720 3689 -1
AALB007020 3R 127091586 4225 -1 3L 191658732 9352 1 3L 196573056 9574 1
AALB004555 3L 147770740 2113 1 2L 79802603 2055 -1 2L 128071553 1615 -1
AALB002028 2L 90202364 8008 1 2R 31692146 19353 1 3R 139932836 17673 1
AALB010770 3R 121154751 1749 1 3L 183963984 1666 -1 3L 205645311 1563 1
AALB000457 2L 81339421 1791 1 2R 25723043 1860 1 3R 144375179 2284 1
AALB002171 2R 33215609 2110 1 3R 148666541 2656 1 2R 42480515 889 1
AALB008021 2L 66624008 4103 1 2R 33009991 14878 1 3R 147184099 30070 -1
AALB007211 2R 29278414 2950 1 3R 155669325 4649 1 2R 63014313 2751 -1
AALB003451 2R 53915715 13547 -1 3R 143761340 19401 -1 2R 53251542 17435 -1
AALB005087 3L 156021606 4897 1 2L 70039021 20846 1 2L 117281032 8820 1
AALB009916 3R 106937246 833 -1 3L 177729021 8443 1 3L 202720900 815 1
AALB003170 2R 50392394 8421 1 3R 136316779 20792 -1 2R 80388558 47008 -1
AALB009214 2R 16086267 3144 -1 3R 105186234 13531 -1 2R 26416148 5668 -1
AALB015764 3L 164139878 159619 1 2L 67787935 13336 1 2L 109628368 104756 -1
AALB004559 3L 147811055 872 -1 2L 67005024 6828 1 2L 110544707 1706 -1
AALB008826 2R 21529352 9131 1 3R 107579140 5040 1 2R 36177643 3517 1
AALB007125 2R 30554825 731 1 3R 110894892 11706 -1 2R 56656232 12672 1
AALB009988 3R 107927080 10934 -1 3L 168471582 22609 -1 3L 211977320 11411 1
AALB005270 3L 158031594 1513 -1 2L 82102032 3118 -1 2L 123696586 2232 -1
AALB001707 2L 94548952 919 1 2R 42389903 1243 -1 3R 160522982 893 1
AALB004759 3L 150804522 6043 1 2L 100204736 5024 -1 2L 89369655 9615 -1
AALB010742 3R 120368572 1180 -1 3L 174034789 1428 -1 3L 195896216 1369 1
AALB005417 3L 159921017 5868 1 2L 72679859 2804 -1 2L 134522370 19820 -1
AALB000949 2L 73093834 796 1 2R 37640831 17726 1 3R 150380791 778 -1
AALB000877 2L 74481184 2418 -1 2R 55579914 2917 -1 3R 182839538 1577 -1
AALB004999 3L 154535161 18266 1 2L 90956270 4449 1 2L 127580721 4268 -1
AALB008941 2R 19926963 1098 1 3R 115497200 1524 -1 2R 50696071 1506 1
AALB015745 2L 96503401 809 1 2R 18738299 840 -1 3R 168337679 842 1
AALB005428 3L 160001906 2389 -1 2L 72597640 8338 1 2L 134859190 6027 1
AALB015739 3L 156116833 2843 -1 2L 80646082 2395 1 2L 101712337 2067 -1
AALB001816 2L 93235644 1535 1 2R 50293484 1617 -1 3R 155131610 2001 -1
AALB001694 2L 94950200 1316 1 2R 41957297 1259 -1 3R 161044925 1250 1
AALB004770 3L 150886207 2425 1 2L 77485480 2894 1 2L 109069318 2450 -1
AALB003982 3R 124192146 11942 -1 3L 197706316 1331 1 3L 191928745 1073 1
AALB004029 3R 123497712 6641 -1 X 3849898 10199 1 X 8688886 5999 1
AALB007919 2L 65138463 7833 1 2R 56686767 11252 -1 3R 184175016 2013 -1
AALB010029 3R 108319104 2423 -1 3L 180058778 2576 1 3L 214363558 2195 1
AALB008538 2R 60945766 5205 1 3R 140620842 1822 1 2R 73782071 1758 -1
AALB010322 3R 113903270 1784 -1 3L 167944596 1589 -1 3L 219319623 2891 -1
AALB006060 3L 167520369 633 1 2L 81321090 644 -1 2L 112124267 785 -1
AALB000977 2L 72646929 1199 1 2R 32067795 1671 -1 3R 140271612 1366 -1
AALB006985 3R 126546619 24411 1 3L 195503985 2366 1 3L 201630144 880 1
AALB000369 2L 83059222 692 1 2R 21094271 1170 1 3R 180172418 1015 1
AALB009593 2R 36444765 13806 1 3R 119851458 20499 1 2R 27378895 70772 1
AALB015517 3L 156446640 2215 1 2L 73689573 6124 -1 2L 132354818 1913 1
AALB005075 3L 155881787 3315 1 2L 69853907 2223 1 2L 105436552 2098 1
AALB002212 2R 32630106 5462 -1 3R 106667907 2243 1 2R 35113653 5720 1
AALB001287 2R 63941316 2351 1 2R 59029125 1102 -1 3R 186527793 1040 1
AALB009124 2R 17298858 7764 1 3R 122323694 4236 1 2R 54813248 4023 1
AALB002831 2R 61891209 9442 1 3R 156423804 13826 1 2R 62106879 9848 -1
AALB001409 2L 100201715 6043 -1 2R 16602043 6781 1 3R 137693244 7374 -1
AALB003740 3R 102171268 1470 -1 3L 169531003 2329 1 3L 222794720 3666 -1
AALB010656 3R 119231811 785 1 3L 177243585 1056 -1 3L 223855610 2871 1
AALB009694 2R 37656045 8486 1 3R 133507730 9923 -1 2R 64241157 11909 -1
AALB009968 3R 107648624 2857 1 3L 182168783 3471 -1 3L 228703461 2364 1
AALB001932 2L 91374593 6527 -1 2R 31107545 4655 -1 3R 165884518 5044 1
AALB001543 2L 98607665 4406 -1 2R 24993851 11686 -1 3R 143669063 57540 -1
AALB009052 2R 18617289 1488 -1 3R 151064517 1386 -1 2R 44760735 1436 -1
AALB007330 3L 137492291 7754 -1 2L 88639606 2683 -1 2L 93805911 2582 1
AALB002953 2R 46606108 3798 -1 3R 132024513 1722 1 2R 45786394 8945 -1
AALB006224 3L 169731393 3928 -1 2L 72782182 4680 -1 2L 133238439 28103 1
AALB010534 3R 117133263 1824 -1 3L 162780178 2112 1 3L 208427221 1435 1
AALB000167 2L 86691279 2086 -1 2R 23962805 2791 -1 3R 142656806 2455 -1
AALB007949 2L 65556788 13401 1 2R 56118258 11403 -1 3R 183434497 2120 -1
AALB000660 2L 77702919 1208 1 2R 40631651 1211 1 3R 157596376 1208 -1
AALB010414 3R 115262482 2311 1 3L 185427729 3092 -1 3L 195112209 2254 1
AALB005067 3L 155805197 1735 -1 2L 83079304 2020 -1 2L 119772377 1831 1
AALB006252 3L 170060802 4343 -1 2L 74420053 23895 1 2L 134174925 5325 -1
AALB008006 2L 66390760 5711 1 2R 48062549 5825 1 3R 135611252 4760 1
AALB000838 2L 74851999 8564 -1 3L 193462283 951 1 3R 138244733 2093 -1
AALB015493 3R 102441226 11180 1 3L 169168947 13498 -1 3L 223313711 13270 1
AALB004199 3L 141759472 5137 -1 2L 86823822 3176 1 2L 95754381 3000 -1
AALB004831 3L 152125697 8155 1 2L 71491726 3498 -1 2L 120915509 5285 -1
AALB002203 2R 32889496 1141 1 3R 106460516 1414 -1 2R 34870034 1673 -1
AALB009422 2R 13606456 957 -1 3R 105052300 12594 1 2R 24871539 8031 -1
AALB001784 2L 93676518 5342 1 2R 22695509 4697 -1 3R 171837796 4202 1
AALB002931 2R 63232409 2081 -1 2R 58797962 4505 1 3R 186807428 3619 -1
AALB007979 2L 65915614 11054 -1 2R 33741001 2118 -1 3R 155999017 1848 -1
AALB001420 2L 100115405 761 1 2R 16721151 3248 1 3R 137329601 806 -1
AALB004715 3L 150156981 914 1 2L 70845157 944 1 2L 118116182 1183 1
AALB002706 2R 22311489 1314 1 3R 108364631 9093 1 2R 37047644 1371 1
AALB003434 2R 54293537 7229 -1 3R 110714618 6750 -1 2R 57158648 9737 -1
AALB009191 2R 16554477 5217 1 3R 105658288 5704 1 2R 26902610 5691 1
AALB000728 2L 76599383 2608 -1 2R 49057992 2607 1 3R 171874910 2476 1
